quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,age,claim_probability,claim,claim_amount,normalized_claim_probability,normalized_claim_amount,risk_profile_probability,risk_profile_cost,weighted_probability_score,weighted_cost_score,dynamic_combined_risk_score,risk_group
79279995,M,4,1964-05-27,735.0,B,123.4,2,HBACK,0.7045815581856083,53,0.1181284384959483,0,245.4012845716564,0.12145693649817957,0.00408459308305384,High,No Claim,0.07287416189890773,0.0012253779249161518,0.07409953982382389,High Risk
13308997,M,3,1970-02-06,716.0,E,51.0,2,SEDAN,1.0427471558267143,47,0.050462255413577,0,867.9434274081983,0.044127114494283325,0.02060363776483159,Medium,No Claim,0.022063557247141662,0.006181091329449477,0.02824464857659114,Medium Risk
54485468,F,4,1966-03-20,822.0,D,98.1,3,HBACK,0.7626732432085556,51,0.0542720859162197,0,210.19752303930892,0.04848103991483995,0.0031504675520981195,Medium,No Claim,0.024240519957419975,0.0009451402656294358,0.02518566022304941,Medium Risk
17065608,F,2,1981-08-01,820.0,A,89.9,2,UTE,1.486365914844106,36,0.0268389345740797,0,293.4253370963122,0.01713006644983435,0.005358902748003105,Low,No Claim,0.0068520265799337406,0.0016076708244009315,0.008459697404334672,Low Risk
99455751,F,1,1995-02-22,727.0,B,121.8,2,HBACK,1.0388622842623356,22,0.0637245794313,0,472.6574298372198,0.0592834763419742,0.010114794349020347,Medium,No Claim,0.0296417381709871,0.003034438304706104,0.0326761764756932,Medium Risk
25881805,M,4,1961-07-16,699.0,C,148.5,2,SEDAN,1.0770481107522691,56,0.1738101897697928,1,282.9549702253965,0.1850907890184261,0.005081073431280565,High,Low,0.11105447341105566,0.002032429372512226,0.1130869027835679,High Risk
57671712,F,3,1978-12-29,305.0,B,103.2,1,HBACK,0.9102726595485922,39,0.2949613251482673,1,6830.123758969008,0.32354393219310174,0.1788090290482446,High,High,0.19412635931586103,0.10728541742894676,0.3014117767448078,High Risk
12695493,F,1,1994-09-26,630.0,B,135.3,1,HBACK,0.9745596399981308,23,0.1275728207301708,0,1806.994387726135,0.13225010324470843,0.04552118744472736,High,No Claim,0.07935006194682505,0.013656356233418206,0.09300641818024326,High Risk
89931619,F,2,1982-04-15,376.0,F,78.0,1,STNWG,1.8213020901089083,35,0.2491922865873225,1,7293.11508703604,0.2712384607746998,0.19109442132830276,High,High,0.1627430764648199,0.11465665279698165,0.27739972926180156,High Risk
47991420,F,1,1998-04-01,613.0,A,92.5,3,HBACK,0.6601073264817452,19,0.1194712165767339,0,630.1355119880883,0.12299148130694293,0.01429344716053595,High,No Claim,0.07379488878416575,0.0042880341481607845,0.07808292293232653,High Risk
54311797,M,3,1979-09-22,691.0,C,147.0,4,SEDAN,0.5771750043075247,38,0.1911138283512188,1,187.89310652941649,0.20486561937781766,0.0025586238397205044,High,Low,0.12291937162669059,0.0010234495358882017,0.12394282116257879,High Risk
21945964,M,2,1982-06-28,807.0,C,132.0,4,UTE,0.6195006403916469,35,0.1368541499750716,0,131.29043595349594,0.14285693084711712,0.0010566820754388815,High,No Claim,0.08571415850827027,0.00031700462263166445,0.08603116313090194,High Risk
89779144,F,6,1949-10-16,848.0,E,42.0,1,SEDAN,1.2950011026734998,68,0.0175447891188257,0,3066.184151325247,0.006508592310259961,0.07893356314825048,Low,No Claim,0.0026034369241039845,0.023680068944475142,0.026283505868579127,Medium Risk
58484580,F,5,1958-10-18,732.0,A,74.2,4,SEDAN,0.506817602368452,59,0.0189841301891896,0,246.8984578370115,0.008153490599241999,0.004124320308513753,Low,No Claim,0.0032613962396968,0.0012372960925541257,0.004498692332250926,Low Risk
60057909,F,4,1961-06-29,512.0,C,139.5,4,STNWG,1.1936193922464444,56,0.2062291027213335,1,708.4315863431158,0.22213955775200006,0.016371019523405025,High,Medium,0.13328373465120003,0.008185509761702512,0.14146924441290254,High Risk
78423793,M,6,1941-08-15,770.0,A,68.5,2,SEDAN,1.142310143933829,76,0.06842188089444,0,738.3019738946646,0.06465161548469896,0.017163624927398712,Medium,No Claim,0.03232580774234948,0.005149087478219613,0.03747489522056909,Medium Risk
13123911,F,1,1991-09-12,620.0,D,95.7,2,HBACK,0.9146894505071812,26,0.26310595674209,1,1190.3423434260678,0.2871391897278806,0.02915843547666176,High,High,0.17228351383672835,0.017495061285997055,0.18977857512272542,High Risk
73532737,M,2,1988-03-20,605.0,B,126.1,3,SEDAN,0.7779477822524105,29,0.4442766707708943,1,668.0914457572076,0.49418351275570255,0.015300601090732297,High,Medium,0.2965101076534215,0.007650300545366149,0.30416040819878765,High Risk
43131487,F,5,1953-08-22,838.0,A,56.0,1,SEDAN,1.142310143933829,64,0.0178910398638305,0,1269.376258692878,0.006904292307810339,0.03125558631647418,Low,No Claim,0.0027617169231241357,0.009376675894942255,0.01213839281806639,Low Risk
98822252,M,2,1985-03-01,640.0,A,80.7,4,TRUCK,0.6135627012171029,32,0.1480329182825156,0,371.8129344628997,0.15563217727094938,0.007438903657653741,High,No Claim,0.09337930636256962,0.0022316710972961223,0.09561097745986574,High Risk
87969633,F,3,1976-07-27,805.0,C,114.0,3,SEDAN,0.788002711572624,41,0.0251927317832391,0,177.0551124977958,0.015248763810921568,0.002271039601883307,Low,No Claim,0.006099505524368627,0.0006813118805649921,0.006780817404933619,Low Risk
32316571,F,4,1965-08-21,764.0,C,124.5,4,STNWG,0.887891257352457,52,0.0242463373963836,0,128.58740057921185,0.014167211606448418,0.000984957514077019,Low,No Claim,0.005666884642579368,0.0002954872542231057,0.005962371896802474,Low Risk
34245255,F,3,1970-04-10,608.0,C,118.5,3,STNWG,0.953586516617852,47,0.0781543830368854,0,382.7571998133775,0.07577404952847637,0.007729307785975128,Medium,No Claim,0.037887024764238185,0.0023187923357925384,0.040205817100030725,Medium Risk
72320949,M,2,1982-04-19,736.0,B,83.2,2,HBACK,1.0581374561023915,35,0.1103032177977079,0,299.04138697365994,0.11251416928165861,0.005507923629443027,High,No Claim,0.06750850156899517,0.001652377088832908,0.06916087865782808,High Risk
24391751,F,4,1969-07-14,739.0,C,94.5,3,SEDAN,0.9013801191384008,48,0.0191828017900567,0,204.17710422582329,0.008380535170583934,0.002990716813088155,Low,No Claim,0.003352214068233574,0.0008972150439264465,0.00424942911216002,Low Risk
93973625,F,5,1959-04-12,814.0,C,121.5,3,HBACK,0.7575294394892135,58,0.0261301511301207,0,240.2194614801622,0.016320059219281143,0.003947094331898715,Low,No Claim,0.006528023687712457,0.0011841282995696146,0.007712151987282072,Low Risk
68542914,M,4,1965-03-30,780.0,A,46.5,2,STNWG,1.1969481893889715,52,0.0409762830445433,0,291.0623439058349,0.033286417983615785,0.0052962011453158144,Medium,No Claim,0.016643208991807892,0.0015888603435947443,0.018232069335402636,Medium Risk
78128801,M,2,1982-09-05,628.0,D,98.3,4,SEDAN,0.5458065926612362,35,0.385359725597611,1,362.13556111377903,0.4268524372357909,0.007182116282540497,High,Low,0.2561114623414745,0.002872846513016199,0.25898430885449075,High Risk
30525020,F,4,1969-03-27,427.0,C,115.5,3,SEDAN,0.7575294394892135,48,0.2528624819092429,1,1158.5548970706518,0.275432809237035,0.0283149612593627,High,High,0.165259685542221,0.01698897675561762,0.18224866229783862,High Risk
22913943,M,3,1973-05-14,377.0,B,111.1,2,SEDAN,0.9704000575211872,44,0.6150310202265405,1,3153.662819164855,0.6893238745775339,0.08125479399080937,High,High,0.4135943247465203,0.04875287639448562,0.4623472011410059,High Risk
15760948,F,2,1989-12-16,339.0,B,133.1,4,HBACK,0.3722529739020508,28,0.4259277530391998,1,752.3808025614544,0.47321412335732616,0.017537204134027394,High,Medium,0.2839284740143957,0.008768602067013697,0.2926970760814094,High Risk
75778801,F,5,1952-12-14,696.0,C,145.5,2,STNWG,0.953586516617852,65,0.0478625933273377,0,370.59530203689326,0.041156185778613893,0.007406593998488283,Medium,No Claim,0.020578092889306947,0.0022219781995464847,0.02280007108885343,Medium Risk
12962419,F,3,1978-05-31,407.0,A,68.1,2,HBACK,0.7471617688661835,39,0.2056175997260332,1,1799.591963136465,0.22144072392352981,0.04532476542903363,High,High,0.13286443435411788,0.027194859257420177,0.16005929361153806,High Risk
95397349,F,6,1946-09-14,802.0,D,76.5,2,HBACK,1.069526707773013,71,0.0615831575043865,0,767.1084621528179,0.056836230629268944,0.017927999953470615,Medium,No Claim,0.028418115314634472,0.005378399986041184,0.03379651530067566,Medium Risk
21065754,M,5,1956-04-07,682.0,C,135.0,2,UTE,0.9578164787026532,61,0.1847028381966296,1,463.2277813762035,0.1975390538034064,0.00986458030961212,High,Medium,0.11852343228204383,0.00493229015480606,0.1234557224368499,High Risk
15359919,F,2,1980-11-10,760.0,C,133.5,3,HBACK,0.6770177986300616,37,0.0375635229518975,0,157.69220430848222,0.029386269955685204,0.0017572482879474492,Medium,No Claim,0.014693134977842602,0.0005271744863842347,0.015220309464226837,Low Risk
74084567,F,2,1987-08-22,692.0,A,80.7,1,STNWG,1.5068070013471402,30,0.0303207579409286,0,1083.805136254319,0.02110914091424844,0.026331489693484447,Low,No Claim,0.008443656365699376,0.007899446908045334,0.016343103273744712,Low Risk
41588228,M,4,1967-11-22,679.0,C,138.0,3,SEDAN,0.7728821485787989,50,0.1561682894907624,1,218.55537431409567,0.1649293886520542,0.0033722416444074118,High,Low,0.09895763319123252,0.0013488966577629648,0.10030652984899549,High Risk
41608630,F,1,1993-07-21,786.0,C,127.5,2,HBACK,0.9102726595485922,24,0.044856101798026,0,265.65466617995594,0.03772032691636834,0.0046220129502779,Medium,No Claim,0.01886016345818417,0.0013866038850833698,0.02024676734326754,Medium Risk
93332775,F,2,1981-03-20,674.0,A,67.8,1,HBACK,1.1246048689423631,36,0.0341156697392724,0,1006.8195697175508,0.02544601703934593,0.02428869142174277,Low,No Claim,0.010178406815738374,0.007286607426522831,0.017465014242261205,Medium Risk
18142321,M,4,1965-11-23,830.0,A,22.0,4,TRUCK,0.9013801191384008,52,0.0443936914639183,0,240.56665955836465,0.037191878181705974,0.00395630717095427,Medium,No Claim,0.018595939090852987,0.001186892151286281,0.019782831242139268,Medium Risk
37421045,F,1,1996-05-01,613.0,A,60.0,2,HBACK,0.9493385859203556,21,0.100762469053342,0,1073.4009910476836,0.1016108735942457,0.026055417556807844,High,No Claim,0.060966524156547415,0.007816625267042352,0.06878314942358976,High Risk
47923044,F,4,1965-02-12,733.0,B,102.3,3,PANVN,1.128171090909654,52,0.0228838732178851,0,697.4802245664654,0.01261016926106124,0.016080427092681343,Low,No Claim,0.005044067704424496,0.004824128127804403,0.0098681958322289,Low Risk
48090132,F,2,1982-05-31,505.0,A,122.1,3,SEDAN,0.8833542316278902,35,0.1881622181311551,1,1213.294524152397,0.20149247961220454,0.02976746749694383,High,High,0.12089548776732272,0.017860480498166298,0.13875596826548903,High Risk
34969485,M,5,1950-02-07,759.0,C,96.0,1,STNWG,1.903449908580751,67,0.092232841235285,0,1619.494115983969,0.09186310046912509,0.040545901189178946,High,No Claim,0.05511786028147505,0.012163770356753683,0.06728163063822873,High Risk
38621436,M,5,1950-04-13,783.0,B,121.3,4,HBACK,0.4382549309311553,67,0.1081900529636024,0,206.06885691894868,0.1100992161537816,0.0030409141332602887,High,No Claim,0.06605952969226896,0.0009122742399780866,0.06697180393224704,High Risk
87524513,M,4,1964-12-22,630.0,F,118.0,3,STNWG,1.5629750380237597,53,0.1919731814648073,1,322.68693137820094,0.20584769964723967,0.00613535393121158,High,Low,0.1235086197883438,0.002454141572484632,0.12596276136082843,High Risk
60920784,F,3,1976-07-18,611.0,C,109.5,4,STNWG,1.2392434184078551,41,0.0689601328261778,0,323.63778192637693,0.065266737014812,0.006160584580849922,Medium,No Claim,0.032633368507406,0.0018481753742549765,0.03448154388166098,Medium Risk
42593188,F,5,1950-11-17,790.0,A,82.3,1,HBACK,1.0732944806838198,67,0.0199590876824304,0,1038.3682323022356,0.009267685104965756,0.02512582955429097,Low,No Claim,0.0037070740419863028,0.0075377488662872905,0.011244822908273593,Low Risk
93207980,F,3,1975-12-11,664.0,D,151.1,4,STNWG,0.8175747589349972,42,0.1572197664469628,1,313.9288499757222,0.16613103062682316,0.005902959803875882,High,Low,0.09967861837609389,0.0023611839215503527,0.10203980229764424,High Risk
36581395,M,4,1969-04-27,792.0,E,36.0,1,SEDAN,1.6445926785084757,48,0.0377561121804824,0,2220.8015334569805,0.02960636351036685,0.0565014862222859,Medium,No Claim,0.014803181755183425,0.01695044586668577,0.031753627621869195,Medium Risk
48491352,F,1,1998-07-11,437.0,E,42.0,1,STNWG,1.764542422934502,19,0.1857178924744816,1,15581.595571864014,0.19869907145262172,0.4110277721036672,High,High,0.11921944287157303,0.2466166632622003,0.3658361061337733,High Risk
21919096,M,2,1981-09-10,689.0,A,82.0,4,SEDAN,0.3722529739020508,36,0.1179490813736648,0,186.86497103052977,0.12125196477213393,0.0025313424477047828,High,No Claim,0.07275117886328035,0.0007594027343114349,0.07351058159759179,High Risk
73667108,F,4,1961-04-25,614.0,B,119.4,3,SEDAN,0.7471617688661835,56,0.0686908560337491,0,562.7301129413099,0.06495900388313908,0.01250485692377964,Medium,No Claim,0.03247950194156954,0.003751457077133892,0.03623095901870343,Medium Risk
38351999,F,3,1970-12-16,743.0,C,142.5,1,STNWG,1.411474659650189,47,0.0332292947596024,0,647.3111508914192,0.02443305581877362,0.014749199674236376,Low,No Claim,0.009773222327509448,0.004424759902270913,0.014197982229780361,Low Risk
80692038,F,2,1988-05-21,382.0,B,120.2,4,COUPE,0.5134222496132567,29,0.343475502021019,1,2106.808474095875,0.3789865845098217,0.05347670073159011,High,High,0.22739195070589302,0.03208602043895407,0.2594779711448471,High Risk
94676331,F,3,1977-05-23,608.0,C,145.5,2,SEDAN,0.9704000575211872,40,0.088944818466016,0,638.8109612487463,0.08810550392813486,0.014523648658732246,High,No Claim,0.052863302356880915,0.004357094597619674,0.05722039695450059,High Risk
83458516,F,3,1974-05-06,637.0,B,119.6,2,HBACK,1.0581374561023915,43,0.04680170899393,0,527.9076439410733,0.03994379292693977,0.011580848922130559,Medium,No Claim,0.019971896463469883,0.0034742546766391674,0.02344615114010905,Medium Risk
28742023,M,3,1976-07-28,813.0,A,36.2,3,HBACK,0.6254035284734257,41,0.0667433739233548,0,185.1639450292348,0.06273339519512963,0.002486206026269559,Medium,No Claim,0.031366697597564816,0.0007458618078808677,0.03211255940544568,Medium Risk
94110014,M,4,1962-04-07,723.0,E,28.5,4,STNWG,0.7207623475929187,55,0.0601625490128182,0,317.6237196151431,0.05521274018269727,0.006001002510493037,Medium,No Claim,0.027606370091348635,0.001800300753147911,0.029406670844496545,Medium Risk
72366833,F,6,1925-01-22,831.0,A,71.6,2,STNWG,1.4060969884160703,92,0.0233100089418249,0,712.6430382668016,0.01309716288447357,0.01648276964876287,Low,No Claim,0.005238865153789428,0.004944830894628861,0.01018369604841829,Low Risk
69518233,F,5,1951-12-25,553.0,B,95.8,2,HBACK,0.8224195162640844,66,0.1276796001712827,0,2020.34151946592,0.13237213222282898,0.051182315518532306,High,No Claim,0.07942327933369739,0.015354694655559692,0.09477797398925708,High Risk
80600604,M,5,1950-08-07,749.0,B,145.1,4,SEDAN,0.3257001396393018,67,0.1321440943772038,0,213.5715389072677,0.13747421610808436,0.0032399964611385355,High,No Claim,0.0824845296648506,0.0009719989383415607,0.08345652860319216,High Risk
46141426,F,2,1985-04-08,517.0,B,106.6,1,HBACK,1.0807877037555578,32,0.19913930743098,1,3434.1158840201533,0.21403724455990378,0.08869656602631733,High,High,0.12842234673594227,0.0532179396157904,0.18164028635173268,High Risk
57875196,M,2,1984-02-06,815.0,B,136.8,3,SEDAN,1.166582415107377,33,0.1456527631310021,0,302.8820282439572,0.1529121040257341,0.005609834360275878,High,No Claim,0.09174726241544046,0.0016829503080827634,0.09343021272352323,High Risk
96939754,M,4,1964-05-12,821.0,C,99.0,1,HBACK,1.6168106667635134,53,0.0671737746352844,0,580.7083978993111,0.06322526290404637,0.012981907507326931,Medium,No Claim,0.031612631452023185,0.003894572252198079,0.035507203704221266,Medium Risk
35691565,F,3,1971-12-04,680.0,A,82.3,1,SEDAN,1.1527847675565026,46,0.0270843046200612,0,1293.0503183553749,0.017410478630875203,0.03188377326552469,Low,No Claim,0.006964191452350082,0.009565131979657407,0.016529323432007487,Low Risk
53516266,F,4,1961-09-25,842.0,A,63.4,4,SEDAN,0.6371057896763205,56,0.0147451459441327,0,143.05235860328165,0.0033091225232632845,0.0013687825943051826,Low,No Claim,0.001323649009305314,0.00041063477829155474,0.0017342837875968687,Low Risk
84118182,M,3,1976-12-14,502.0,C,129.0,3,UTE,1.1562520681145243,41,0.5790300483754983,1,1214.7486254431965,0.6481814808678219,0.02980605181524412,High,High,0.3889088885206931,0.017883631089146472,0.4067925196098396,High Risk
46824786,M,4,1963-11-18,709.0,B,99.4,2,TRUCK,0.9407882034745426,54,0.1297746254270899,0,594.4220172884561,0.13476635519722113,0.013345795950936542,High,No Claim,0.08085981311833268,0.004003738785280962,0.08486355190361364,High Risk
68511062,F,5,1955-09-27,742.0,C,82.5,2,SEDAN,1.0807877037555578,62,0.0224671544710647,0,467.8966757334211,0.012133937485462484,0.009988468588323602,Low,No Claim,0.004853574994184994,0.0029965405764970803,0.007850115570682074,Low Risk
11141936,F,2,1982-03-11,682.0,C,144.0,3,HBACK,0.6075892921982986,35,0.063506614152682,0,183.39128772015448,0.05903438269680669,0.0024391688808632177,Medium,No Claim,0.029517191348403346,0.0007317506642589653,0.03024894201266231,Medium Risk
38858071,M,3,1979-06-22,659.0,C,148.5,1,SEDAN,1.213427963096691,38,0.2078384686591181,1,1269.659454930007,0.22397876274094586,0.031263100878096514,High,High,0.13438725764456752,0.01875786052685791,0.15314511817142543,High Risk
68491747,M,3,1979-06-28,667.0,F,118.0,3,STNWG,1.1527847675565026,38,0.1951540620700313,1,269.4498747898886,0.20948285268547423,0.004722718133574393,High,Low,0.12568971161128453,0.0018890872534297572,0.1275787988647143,High Risk
89679691,F,1,1992-11-03,757.0,B,129.6,1,STNWG,1.9116144310363337,25,0.0592210427984969,0,1925.0922095150688,0.05413677424738805,0.04865489207404472,Medium,No Claim,0.027068387123694027,0.014596467622213415,0.04166485474590744,Medium Risk
88232926,F,6,1939-06-30,739.0,C,129.0,3,HBACK,0.7523590401917913,78,0.0360628612911496,0,282.6121980507911,0.027671293673183182,0.005071978032787257,Medium,No Claim,0.013835646836591591,0.001521593409836177,0.015357240246427768,Low Risk
35260870,F,3,1975-06-01,352.0,B,99.3,1,HBACK,0.8556911097452253,42,0.2471655411528522,1,4356.878012441404,0.26892226889634296,0.1131818944582036,High,High,0.16135336133780578,0.06790913667492215,0.22926249801272794,High Risk
83802498,F,1,1990-12-30,707.0,B,87.5,4,HBACK,0.3798053613275867,27,0.0544057663479097,0,187.7594299990262,0.04863381170596356,0.0025550767568381146,Medium,No Claim,0.02431690585298178,0.0007665230270514344,0.025083428880033214,Medium Risk
77992655,F,4,1961-04-19,389.0,E,25.5,2,SEDAN,0.953586516617852,56,0.104933215017449,0,7761.001626011821,0.10637725804710081,0.2035097071563863,High,No Claim,0.06382635482826049,0.06105291214691589,0.12487926697517637,High Risk
93611021,F,4,1963-11-29,550.0,E,30.0,3,HBACK,0.6254035284734257,54,0.0505970709388526,0,1871.079952002512,0.044281183485587794,0.04722168645819956,Medium,No Claim,0.022140591742793897,0.014166505937459868,0.036307097680253766,Medium Risk
10181072,F,5,1953-03-13,782.0,B,101.9,2,HBACK,1.1352656063161453,64,0.0279079092936521,0,604.5283140002954,0.018351705103378184,0.013613964730947972,Low,No Claim,0.007340682041351274,0.004084189419284391,0.011424871460635665,Low Risk
45181111,M,4,1969-07-04,603.0,A,81.2,2,SEDAN,1.7125358704376676,48,0.2134371075679319,1,1471.1401291457137,0.23037696241116565,0.03660935461879765,High,High,0.13822617744669938,0.02196561277127859,0.16019179021797797,High Risk
69526805,M,3,1978-04-10,607.0,A,58.9,2,UTE,1.2675108251299236,39,0.1762268128953865,1,1355.05219621305,0.18785253835376503,0.03352898203166277,High,High,0.11271152301225901,0.02011738921899766,0.13282891223125667,High Risk
71124568,F,5,1956-03-13,781.0,C,127.5,2,HBACK,0.9493385859203556,61,0.0281494636894036,0,363.6922055299818,0.018627756708135962,0.007223421564376886,Low,No Claim,0.007451102683254385,0.0021670264693130657,0.009618129152567451,Low Risk
72774324,F,6,1947-03-18,336.0,E,52.5,4,HBACK,0.2934156042995414,70,0.2018139132492879,1,3735.234347825909,0.21709381997821225,0.09668669073570846,High,High,0.13025629198692734,0.05801201444142507,0.1882683064283524,High Risk
56590318,M,1,1997-10-26,700.0,A,80.5,1,SEDAN,1.330517345650892,20,0.1780291035867064,1,1735.8550841360463,0.189912220339808,0.043633518717144076,High,High,0.1139473322038848,0.026180111230286445,0.14012744343417124,High Risk
83515711,F,4,1960-03-16,801.0,F,140.0,2,STNWG,1.757168024458436,57,0.0349431813332713,0,291.0022240517597,0.026391708392916116,0.005294605875714941,Low,No Claim,0.010556683357166446,0.001588381762714482,0.012145065119880928,Low Risk
24221894,F,3,1977-01-09,473.0,D,68.6,4,UTE,0.5265021031509983,40,0.4023183193798279,1,1013.1059273128742,0.4462329457686694,0.024455498798878112,High,High,0.26773976746120165,0.014673299279326866,0.2824130667405285,High Risk
52267543,M,4,1964-04-08,553.0,C,100.5,2,HBACK,0.8175747589349972,53,0.3198824046250524,1,563.8140288587202,0.3520240762221923,0.012533618439248148,High,Medium,0.21121444573331535,0.006266809219624074,0.21748125495293943,High Risk
50828863,M,3,1977-12-26,661.0,A,59.9,2,SEDAN,1.4962692143284624,40,0.0948491170175405,0,941.8333343591852,0.09485301553953239,0.022564293261814125,High,No Claim,0.056911809323719434,0.0067692879785442375,0.06368109730226368,High Risk
40032507,F,2,1981-09-23,777.0,D,71.5,1,STNWG,2.016501741905962,36,0.0748338334019125,0,1751.1312147511976,0.07197928084889861,0.04403886811734141,Medium,No Claim,0.035989640424449305,0.013211660435202423,0.04920130085965173,Medium Risk
87946992,F,2,1983-09-28,604.0,B,143.6,2,HBACK,0.9828272556743992,34,0.2013357078619884,1,812.2074700520451,0.2165473204448167,0.019124694081191367,High,Medium,0.12992839226689,0.009562347040595684,0.1394907393074857,High Risk
27696439,M,1,1995-06-19,368.0,A,40.1,1,HBACK,1.0427471558267143,22,0.7009877322232523,1,9034.761251580938,0.7875563584558452,0.23730869154762527,High,High,0.47253381507350706,0.14238521492857514,0.6149190300020821,High Risk
58978872,M,5,1954-05-14,649.0,A,40.7,4,HBACK,0.5894519442211802,63,0.1244030444913186,0,324.6242998061457,0.1286276404253673,0.006186761656768061,High,No Claim,0.07717658425522038,0.0018560284970304181,0.07903261275225079,High Risk
17472079,F,3,1972-05-13,830.0,B,116.7,2,STNWG,1.6802690931946918,45,0.0242456208677046,0,447.84387617755175,0.014166392747859333,0.009456371130071504,Low,No Claim,0.005666557099143734,0.0028369113390214512,0.008503468438165185,Low Risk
91135944,M,1,1998-08-09,637.0,C,91.5,2,SEDAN,0.9058362739702962,19,0.2889864708534849,1,553.0864460345554,0.3167157885315582,0.012248963943100438,High,Medium,0.1900294731189349,0.006124481971550219,0.1961539550904851,High Risk
92264907,F,3,1976-05-07,775.0,A,64.6,3,SEDAN,0.7929925155296614,41,0.0186265375018747,0,203.65794689873664,0.007744828877828007,0.0029769410660456476,Low,No Claim,0.003097931551131203,0.0008930823198136942,0.003991013870944898,Low Risk
32330361,F,2,1987-04-11,681.0,D,116.1,4,STNWG,1.0112372091831088,30,0.1223428353404663,0,280.42367994870284,0.12627320576289688,0.005013906095439285,High,No Claim,0.07576392345773812,0.0015041718286317855,0.07726809528636991,High Risk
79457946,M,5,1950-05-04,834.0,C,123.0,4,HBACK,0.6429059641231987,67,0.0988834503031079,0,195.1534488117548,0.0994635057529016,0.0027512757267405255,High,No Claim,0.05967810345174095,0.0008253827180221576,0.06050348616976311,High Risk
61671492,M,1,1999-12-19,658.0,C,103.5,3,HBACK,0.7471617688661835,18,0.3036158643881309,1,321.14685622792115,0.3334344557671844,0.006094488311890051,High,Low,0.20006067346031062,0.0024377953247560202,0.20249846878506664,High Risk
37427847,M,3,1978-01-13,754.0,C,126.0,4,TRUCK,0.9146894505071812,39,0.1098831829258169,0,234.23097562930636,0.1120341477938318,0.0037881909283544258,High,No Claim,0.06722048867629908,0.0011364572785063276,0.0683569459548054,High Risk
45404031,F,5,1955-05-25,775.0,E,45.0,3,STNWG,1.2035727243045962,62,0.0175480208197381,0,848.3953540256922,0.00651228554142717,0.020084933125532858,Low,No Claim,0.0026049142165708683,0.006025479937659857,0.008630394154230725,Low Risk
90910383,M,5,1951-04-09,449.0,D,145.8,4,STNWG,1.0732944806838198,66,0.8295630757562145,1,2845.081994693164,0.934493986331062,0.07306665687263501,High,High,0.5606963917986372,0.04383999412358101,0.6045363859222181,High Risk
10909091,M,4,1967-02-05,832.0,B,115.6,2,SEDAN,1.2166915767337108,50,0.0935654357626439,0,308.77563076685783,0.0933860073763846,0.005766220051642632,High,No Claim,0.05603160442583076,0.0017298660154927896,0.05776147044132355,High Risk
18248857,F,6,1938-08-24,348.0,A,63.6,3,HBACK,0.7419373447293773,79,0.2393516826819296,1,4526.628542472221,0.2599924865856646,0.11768619448447633,High,High,0.15599549195139875,0.07061171669068579,0.22660720864208456,High Risk
82266827,M,3,1972-07-15,656.0,E,36.0,3,UTE,0.8368145303723584,45,0.1006211148105295,0,903.2754727411832,0.10144933206880041,0.021541167283547918,High,No Claim,0.06086959924128024,0.006462350185064375,0.06733194942634461,High Risk
37663969,F,5,1950-09-06,473.0,A,90.2,4,HBACK,0.4731237565819792,67,0.1681011598222225,1,1095.0210247741009,0.17856643298783542,0.026629101294138383,High,High,0.10713985979270126,0.01597746077648303,0.12311732056918429,High Risk
20616569,M,3,1975-09-13,635.0,C,147.0,1,SEDAN,1.2675108251299236,42,0.2256751167031826,1,1414.376401471558,0.2443627234664178,0.03510313923315131,High,High,0.14661763407985068,0.021061883539890785,0.16767951761974145,High Risk
32863426,M,3,1975-01-25,386.0,A,64.0,4,STNWG,0.9013801191384008,42,0.489357271005805,1,1202.6661999149064,0.5457022276173165,0.029485446809683107,High,High,0.32742133657038985,0.017691268085809862,0.3451126046561997,High Risk
51823571,F,3,1974-02-06,650.0,C,150.0,2,HDTOP,1.2675108251299236,43,0.0570170464054615,0,1161.5072158371504,0.051618017595144436,0.028393300511058064,Medium,No Claim,0.025809008797572218,0.008517990153317419,0.034326998950889635,Medium Risk
89157800,F,3,1975-03-08,665.0,B,172.3,3,STNWG,1.4168235661547135,42,0.0871026134594194,0,498.5256149608978,0.0860002073270042,0.01080120202569186,High,No Claim,0.05160012439620252,0.0032403606077075577,0.054840485003910075,High Risk
84010104,F,4,1963-08-19,690.0,A,90.5,1,SEDAN,1.2675108251299236,54,0.0263885897455704,0,1169.7813034557644,0.016615406336870597,0.028612851949696518,Low,No Claim,0.006646162534748239,0.008583855584908954,0.015230018119657194,Low Risk
37532034,F,4,1961-12-18,746.0,F,118.0,1,SEDAN,1.1801922756605323,56,0.025754047535886,0,654.7739681387188,0.01589024298505096,0.014947224198324623,Low,No Claim,0.006356097194020385,0.004484167259497387,0.01084026445351777,Low Risk
79137580,M,4,1965-03-07,611.0,B,114.7,1,SEDAN,1.3676210958542694,52,0.2830583134799556,1,3121.0269485343388,0.30994101073822444,0.08038880698675241,High,High,0.18596460644293467,0.048233284192051445,0.2341978906349861,High Risk
84703560,F,4,1961-10-25,805.0,F,78.0,4,STNWG,0.9013801191384008,56,0.0187764542297889,0,100.96348489215252,0.007916155726143057,0.00025196184017609816,Low,No Claim,0.0031664622904572226,7.558855205282944e-05,0.003242050842510052,Low Risk
